brand,brand_url,model,repair_type,price,timestamp,repair_type_matched
Apple,https://save.co/reparation/apple/iphone-11-pro-max?shop=DT060,IPHONE 11 PRO MAX,Mise à jour logiciel Lumia 535,39.9,2026-04-05T12:09:27+00:00,False
Apple,https://save.co/reparation/apple/iphone-11-pro?shop=DT060,IPHONE 11 PRO,Module Afficheur,109.9,2026-04-05T12:10:16+00:00,False
Apple,https://save.co/reparation/apple/iphone-11-pro?shop=DT060,IPHONE 11 PRO,Batterie,69.9,2026-04-05T12:10:16+00:00,True
Apple,https://save.co/reparation/apple/iphone-11-pro?shop=DT060,IPHONE 11 PRO,Connecteur de charge,119.9,2026-04-05T12:10:16+00:00,True
Apple,https://save.co/reparation/apple/iphone-11-pro?shop=DT060,IPHONE 11 PRO,Ecouteur,39.9,2026-04-05T12:10:16+00:00,True
Apple,https://save.co/reparation/apple/iphone-11-pro?shop=DT060,IPHONE 11 PRO,Appareil photo avant,49.9,2026-04-05T12:10:16+00:00,True
Apple,https://save.co/reparation/apple/iphone-11-pro?shop=DT060,IPHONE 11 PRO,Bouton volume,79.9,2026-04-05T12:10:16+00:00,True
Apple,https://save.co/reparation/apple/iphone-11-pro?shop=DT060,IPHONE 11 PRO,Bouton ON/OFF,79.9,2026-04-05T12:10:16+00:00,True
Apple,https://save.co/reparation/apple/iphone-11-pro?shop=DT060,IPHONE 11 PRO,Haut parleur,39.9,2026-04-05T12:10:16+00:00,True
Apple,https://save.co/reparation/apple/iphone-11-pro?shop=DT060,IPHONE 11 PRO,Appareil photo arrière,99.9,2026-04-05T12:10:16+00:00,True
Apple,https://save.co/reparation/apple/iphone-11-pro?shop=DT060,IPHONE 11 PRO,Vibreur,49.9,2026-04-05T12:10:16+00:00,True
Apple,https://save.co/reparation/apple/iphone-11-pro?shop=DT060,IPHONE 11 PRO,Diagnostique,19.9,2026-04-05T12:10:16+00:00,False
Apple,https://save.co/reparation/apple/iphone-11-pro?shop=DT060,IPHONE 11 PRO,Désoxydation Galaxy A8 2018,79.9,2026-04-05T12:10:16+00:00,False
Apple,https://save.co/reparation/apple/iphone-11-pro?shop=DT060,IPHONE 11 PRO,Mise à jour logiciel Lumia 535,39.9,2026-04-05T12:10:16+00:00,False
Apple,https://save.co/reparation/apple/iphone-11?shop=DT060,IPHONE 11,Remplacement Ecran iPhone 11 Noir,159.9,2026-04-05T12:10:52+00:00,False
Apple,https://save.co/reparation/apple/iphone-11?shop=DT060,IPHONE 11,Batterie,59.9,2026-04-05T12:10:52+00:00,True
Apple,https://save.co/reparation/apple/iphone-11?shop=DT060,IPHONE 11,Carte Secondaire,59.9,2026-04-05T12:10:52+00:00,False
Apple,https://save.co/reparation/apple/iphone-11?shop=DT060,IPHONE 11,Ecouteur,39.9,2026-04-05T12:10:52+00:00,True
Apple,https://save.co/reparation/apple/iphone-11?shop=DT060,IPHONE 11,Appareil photo avant,49.9,2026-04-05T12:10:52+00:00,True
Apple,https://save.co/reparation/apple/iphone-11?shop=DT060,IPHONE 11,Bouton ON/OFF,69.9,2026-04-05T12:10:52+00:00,True
Apple,https://save.co/reparation/apple/iphone-11?shop=DT060,IPHONE 11,Bouton volume,59.9,2026-04-05T12:10:52+00:00,True
Apple,https://save.co/reparation/apple/iphone-11?shop=DT060,IPHONE 11,Haut parleur,39.9,2026-04-05T12:10:52+00:00,True
Apple,https://save.co/reparation/apple/iphone-11?shop=DT060,IPHONE 11,Appareil photo arrière,59.9,2026-04-05T12:10:52+00:00,True
Apple,https://save.co/reparation/apple/iphone-11?shop=DT060,IPHONE 11,Vibreur,49.9,2026-04-05T12:10:52+00:00,True
Apple,https://save.co/reparation/apple/iphone-11?shop=DT060,IPHONE 11,Micro,49.9,2026-04-05T12:10:52+00:00,True
Apple,https://save.co/reparation/apple/iphone-11?shop=DT060,IPHONE 11,Diagnostique,19.9,2026-04-05T12:10:52+00:00,False
Apple,https://save.co/reparation/apple/iphone-11?shop=DT060,IPHONE 11,Désoxydation Galaxy A8 2018,79.9,2026-04-05T12:10:52+00:00,False
Apple,https://save.co/reparation/apple/iphone-11?shop=DT060,IPHONE 11,Mise à jour logiciel Lumia 535,39.9,2026-04-05T12:10:52+00:00,False
Apple,https://save.co/reparation/apple/iphone-xs-max?shop=DT060,IPHONE XS MAX,Remplacement Ecran iPhone XS Max Noir,69.9,2026-04-05T12:11:26+00:00,False
Apple,https://save.co/reparation/apple/iphone-xs-max?shop=DT060,IPHONE XS MAX,Batterie,59.9,2026-04-05T12:11:26+00:00,True
Apple,https://save.co/reparation/apple/iphone-xs-max?shop=DT060,IPHONE XS MAX,Carte Secondaire,59.9,2026-04-05T12:11:26+00:00,False
Apple,https://save.co/reparation/apple/iphone-xs-max?shop=DT060,IPHONE XS MAX,Ecouteur,39.9,2026-04-05T12:11:26+00:00,True
Apple,https://save.co/reparation/apple/iphone-xs-max?shop=DT060,IPHONE XS MAX,Appareil photo avant,49.9,2026-04-05T12:11:26+00:00,True
Apple,https://save.co/reparation/apple/iphone-xs-max?shop=DT060,IPHONE XS MAX,Bouton ON/OFF,49.9,2026-04-05T12:11:26+00:00,True
Apple,https://save.co/reparation/apple/iphone-xs-max?shop=DT060,IPHONE XS MAX,Bouton volume,69.9,2026-04-05T12:11:26+00:00,True
Apple,https://save.co/reparation/apple/iphone-xs-max?shop=DT060,IPHONE XS MAX,Haut parleur,39.9,2026-04-05T12:11:26+00:00,True
Apple,https://save.co/reparation/apple/iphone-xs-max?shop=DT060,IPHONE XS MAX,Appareil photo arrière,79.9,2026-04-05T12:11:26+00:00,True
Apple,https://save.co/reparation/apple/iphone-xs-max?shop=DT060,IPHONE XS MAX,Vibreur,49.9,2026-04-05T12:11:26+00:00,True
Apple,https://save.co/reparation/apple/iphone-xs-max?shop=DT060,IPHONE XS MAX,Diagnostique,19.9,2026-04-05T12:11:26+00:00,False
Apple,https://save.co/reparation/apple/iphone-xs-max?shop=DT060,IPHONE XS MAX,Désoxydation Galaxy A8 2018,79.9,2026-04-05T12:11:26+00:00,False
Apple,https://save.co/reparation/apple/iphone-xs-max?shop=DT060,IPHONE XS MAX,Mise à jour logiciel Lumia 535,39.9,2026-04-05T12:11:26+00:00,False
Apple,https://save.co/reparation/apple/iphone-xs?shop=DT060,IPHONE XS,Remplacement Ecran iPhone XS Noir,69.9,2026-04-05T12:12:06+00:00,False
Apple,https://save.co/reparation/apple/iphone-xs?shop=DT060,IPHONE XS,Batterie,69.9,2026-04-05T12:12:06+00:00,True
Apple,https://save.co/reparation/apple/iphone-xs?shop=DT060,IPHONE XS,Carte Secondaire,59.9,2026-04-05T12:12:06+00:00,False
Apple,https://save.co/reparation/apple/iphone-xs?shop=DT060,IPHONE XS,Ecouteur,39.9,2026-04-05T12:12:06+00:00,True
Apple,https://save.co/reparation/apple/iphone-xs?shop=DT060,IPHONE XS,Appareil photo avant,49.9,2026-04-05T12:12:06+00:00,True
Apple,https://save.co/reparation/apple/iphone-xs?shop=DT060,IPHONE XS,Bouton ON/OFF,69.9,2026-04-05T12:12:06+00:00,True
Apple,https://save.co/reparation/apple/iphone-xs?shop=DT060,IPHONE XS,Bouton volume,69.9,2026-04-05T12:12:06+00:00,True
Apple,https://save.co/reparation/apple/iphone-xs?shop=DT060,IPHONE XS,Haut parleur,39.9,2026-04-05T12:12:06+00:00,True
Apple,https://save.co/reparation/apple/iphone-xs?shop=DT060,IPHONE XS,Appareil photo arrière,79.9,2026-04-05T12:12:06+00:00,True
Apple,https://save.co/reparation/apple/iphone-xs?shop=DT060,IPHONE XS,Vibreur,49.9,2026-04-05T12:12:06+00:00,True
Apple,https://save.co/reparation/apple/iphone-xs?shop=DT060,IPHONE XS,Diagnostique,19.9,2026-04-05T12:12:06+00:00,False
Apple,https://save.co/reparation/apple/iphone-xs?shop=DT060,IPHONE XS,Désoxydation Galaxy A8 2018,79.9,2026-04-05T12:12:06+00:00,False
Apple,https://save.co/reparation/apple/iphone-xs?shop=DT060,IPHONE XS,Mise à jour logiciel Lumia 535,39.9,2026-04-05T12:12:06+00:00,False
Apple,https://save.co/reparation/apple/iphone-xr?shop=DT060,IPHONE XR,Remplacement Ecran iPhone XR Noir,69.9,2026-04-05T12:12:38+00:00,False
Apple,https://save.co/reparation/apple/iphone-xr?shop=DT060,IPHONE XR,Batterie,59.9,2026-04-05T12:12:38+00:00,True
Apple,https://save.co/reparation/apple/iphone-xr?shop=DT060,IPHONE XR,Carte Secondaire,59.9,2026-04-05T12:12:38+00:00,False
Apple,https://save.co/reparation/apple/iphone-xr?shop=DT060,IPHONE XR,Ecouteur,39.9,2026-04-05T12:12:38+00:00,True
Apple,https://save.co/reparation/apple/iphone-xr?shop=DT060,IPHONE XR,Appareil photo avant,49.9,2026-04-05T12:12:38+00:00,True
Apple,https://save.co/reparation/apple/iphone-xr?shop=DT060,IPHONE XR,Bouton ON/OFF,69.9,2026-04-05T12:12:38+00:00,True
Apple,https://save.co/reparation/apple/iphone-xr?shop=DT060,IPHONE XR,Haut parleur,39.9,2026-04-05T12:12:38+00:00,True
Apple,https://save.co/reparation/apple/iphone-xr?shop=DT060,IPHONE XR,Appareil photo arrière,59.9,2026-04-05T12:12:38+00:00,True
Apple,https://save.co/reparation/apple/iphone-xr?shop=DT060,IPHONE XR,Vibreur,49.9,2026-04-05T12:12:38+00:00,True
Apple,https://save.co/reparation/apple/iphone-xr?shop=DT060,IPHONE XR,Diagnostique,19.9,2026-04-05T12:12:38+00:00,False
Apple,https://save.co/reparation/apple/iphone-xr?shop=DT060,IPHONE XR,Désoxydation Galaxy A8 2018,79.9,2026-04-05T12:12:38+00:00,False
Apple,https://save.co/reparation/apple/iphone-xr?shop=DT060,IPHONE XR,Mise à jour logiciel Lumia 535,39.9,2026-04-05T12:12:38+00:00,False
Apple,https://save.co/reparation/apple/iphone-x?shop=DT060,IPHONE X,Remplacement Ecran iPhone X Noire,69.9,2026-04-05T12:13:15+00:00,False
Apple,https://save.co/reparation/apple/iphone-x?shop=DT060,IPHONE X,Batterie,89.9,2026-04-05T12:13:15+00:00,True
Apple,https://save.co/reparation/apple/iphone-x?shop=DT060,IPHONE X,Ecouteur,39.9,2026-04-05T12:13:15+00:00,True
Apple,https://save.co/reparation/apple/iphone-x?shop=DT060,IPHONE X,Appareil photo avant,49.9,2026-04-05T12:13:15+00:00,True
Apple,https://save.co/reparation/apple/iphone-x?shop=DT060,IPHONE X,Carte Secondaire,79.9,2026-04-05T12:13:15+00:00,False
Apple,https://save.co/reparation/apple/iphone-x?shop=DT060,IPHONE X,Bouton ON/OFF,49.9,2026-04-05T12:13:15+00:00,True
Apple,https://save.co/reparation/apple/iphone-x?shop=DT060,IPHONE X,Bouton volume,69.9,2026-04-05T12:13:15+00:00,True
Apple,https://save.co/reparation/apple/iphone-x?shop=DT060,IPHONE X,Haut parleur,39.9,2026-04-05T12:13:15+00:00,True
Apple,https://save.co/reparation/apple/iphone-x?shop=DT060,IPHONE X,Appareil photo arrière,59.9,2026-04-05T12:13:15+00:00,True
Apple,https://save.co/reparation/apple/iphone-x?shop=DT060,IPHONE X,Vibreur,69.9,2026-04-05T12:13:15+00:00,True
Apple,https://save.co/reparation/apple/iphone-x?shop=DT060,IPHONE X,Diagnostique,19.9,2026-04-05T12:13:15+00:00,False
Apple,https://save.co/reparation/apple/iphone-x?shop=DT060,IPHONE X,Désoxydation Galaxy A8 2018,79.9,2026-04-05T12:13:15+00:00,False
Apple,https://save.co/reparation/apple/iphone-x?shop=DT060,IPHONE X,Mise à jour logiciel Lumia 535,39.9,2026-04-05T12:13:15+00:00,False
Apple,https://save.co/reparation/apple/iphone-se?shop=DT060,IPHONE SE,Remplacement Ecran iPhone SE Blanc,79.9,2026-04-05T12:13:42+00:00,False
Apple,https://save.co/reparation/apple/iphone-se?shop=DT060,IPHONE SE,Batterie,29.9,2026-04-05T12:13:42+00:00,True
Apple,https://save.co/reparation/apple/iphone-se?shop=DT060,IPHONE SE,Ecouteur,39.9,2026-04-05T12:13:42+00:00,True
Apple,https://save.co/reparation/apple/iphone-se?shop=DT060,IPHONE SE,Capteur de proximité,29.9,2026-04-05T12:13:42+00:00,True
Apple,https://save.co/reparation/apple/iphone-se?shop=DT060,IPHONE SE,Carte Secondaire,39.9,2026-04-05T12:13:42+00:00,False
Apple,https://save.co/reparation/apple/iphone-se?shop=DT060,IPHONE SE,Bouton HOME,39.9,2026-04-05T12:13:42+00:00,True
Apple,https://save.co/reparation/apple/iphone-se?shop=DT060,IPHONE SE,Bouton ON/OFF,49.9,2026-04-05T12:13:42+00:00,True
Apple,https://save.co/reparation/apple/iphone-se?shop=DT060,IPHONE SE,Haut parleur,39.9,2026-04-05T12:13:42+00:00,True
Apple,https://save.co/reparation/apple/iphone-se?shop=DT060,IPHONE SE,Appareil photo arrière,79.9,2026-04-05T12:13:42+00:00,True
Apple,https://save.co/reparation/apple/iphone-se?shop=DT060,IPHONE SE,Diagnostique,19.9,2026-04-05T12:13:42+00:00,False
Apple,https://save.co/reparation/apple/iphone-se?shop=DT060,IPHONE SE,Désoxydation Galaxy A8 2018,79.9,2026-04-05T12:13:42+00:00,False
Apple,https://save.co/reparation/apple/iphone-se?shop=DT060,IPHONE SE,Mise à jour logiciel Lumia 535,39.9,2026-04-05T12:13:42+00:00,False
Apple,https://save.co/reparation/apple/iphone-8-plus?shop=DT060,IPHONE 8 PLUS,Module Afficheur,69.9,2026-04-05T12:14:29+00:00,False
Apple,https://save.co/reparation/apple/iphone-8-plus?shop=DT060,IPHONE 8 PLUS,Batterie,79.9,2026-04-05T12:14:29+00:00,True
Apple,https://save.co/reparation/apple/iphone-8-plus?shop=DT060,IPHONE 8 PLUS,Ecouteur,39.9,2026-04-05T12:14:29+00:00,True
Apple,https://save.co/reparation/apple/iphone-8-plus?shop=DT060,IPHONE 8 PLUS,Remplacement Camera Avant iPhone 8 Plus,29.9,2026-04-05T12:14:29+00:00,False
Apple,https://save.co/reparation/apple/iphone-8-plus?shop=DT060,IPHONE 8 PLUS,Carte Secondaire,79.9,2026-04-05T12:14:29+00:00,False
Apple,https://save.co/reparation/apple/iphone-8-plus?shop=DT060,IPHONE 8 PLUS,Bouton ON/OFF,59.9,2026-04-05T12:14:29+00:00,True
Apple,https://save.co/reparation/apple/iphone-8-plus?shop=DT060,IPHONE 8 PLUS,Haut parleur,39.9,2026-04-05T12:14:29+00:00,True
Apple,https://save.co/reparation/apple/iphone-8-plus?shop=DT060,IPHONE 8 PLUS,Appareil photo arrière,129.9,2026-04-05T12:14:29+00:00,True
Apple,https://save.co/reparation/apple/iphone-8-plus?shop=DT060,IPHONE 8 PLUS,Vibreur,59.9,2026-04-05T12:14:29+00:00,True
Apple,https://save.co/reparation/apple/iphone-8-plus?shop=DT060,IPHONE 8 PLUS,Micro,49.9,2026-04-05T12:14:29+00:00,True
Apple,https://save.co/reparation/apple/iphone-8-plus?shop=DT060,IPHONE 8 PLUS,Diagnostique,19.9,2026-04-05T12:14:29+00:00,False
Apple,https://save.co/reparation/apple/iphone-8-plus?shop=DT060,IPHONE 8 PLUS,Désoxydation Galaxy A8 2018,79.9,2026-04-05T12:14:29+00:00,False
Apple,https://save.co/reparation/apple/iphone-8-plus?shop=DT060,IPHONE 8 PLUS,Mise à jour logiciel Lumia 535,39.9,2026-04-05T12:14:29+00:00,False
Apple,https://save.co/reparation/apple/iphone-8?shop=DT060,IPHONE 8,Module Afficheur iPhone SE (3rd generation),69.9,2026-04-05T12:15:03+00:00,False
Apple,https://save.co/reparation/apple/iphone-8?shop=DT060,IPHONE 8,Batterie,79.9,2026-04-05T12:15:03+00:00,True
Apple,https://save.co/reparation/apple/iphone-8?shop=DT060,IPHONE 8,Ecouteur,39.9,2026-04-05T12:15:03+00:00,True
Apple,https://save.co/reparation/apple/iphone-8?shop=DT060,IPHONE 8,Remplacement Camera Avant iPhone 8,59.9,2026-04-05T12:15:03+00:00,False
Apple,https://save.co/reparation/apple/iphone-8?shop=DT060,IPHONE 8,Connecteur de charge,59.9,2026-04-05T12:15:03+00:00,True
Apple,https://save.co/reparation/apple/iphone-8?shop=DT060,IPHONE 8,Bouton ON/OFF,49.9,2026-04-05T12:15:03+00:00,True
Apple,https://save.co/reparation/apple/iphone-8?shop=DT060,IPHONE 8,Haut parleur,39.9,2026-04-05T12:15:03+00:00,True
Apple,https://save.co/reparation/apple/iphone-8?shop=DT060,IPHONE 8,Appareil photo arrière,119.9,2026-04-05T12:15:03+00:00,True
Apple,https://save.co/reparation/apple/iphone-8?shop=DT060,IPHONE 8,Vibreur,39.9,2026-04-05T12:15:03+00:00,True
Apple,https://save.co/reparation/apple/iphone-8?shop=DT060,IPHONE 8,Micro,49.9,2026-04-05T12:15:03+00:00,True
Apple,https://save.co/reparation/apple/iphone-8?shop=DT060,IPHONE 8,Diagnostique,19.9,2026-04-05T12:15:03+00:00,False
Apple,https://save.co/reparation/apple/iphone-8?shop=DT060,IPHONE 8,Désoxydation Galaxy A8 2018,79.9,2026-04-05T12:15:03+00:00,False
Apple,https://save.co/reparation/apple/iphone-8?shop=DT060,IPHONE 8,Mise à jour logiciel Lumia 535,39.9,2026-04-05T12:15:03+00:00,False
Apple,https://save.co/reparation/apple/iphone-7-plus?shop=DT060,IPHONE 7 PLUS,Module Afficheur,109.9,2026-04-05T12:15:43+00:00,False
Apple,https://save.co/reparation/apple/iphone-7-plus?shop=DT060,IPHONE 7 PLUS,Batterie,49.9,2026-04-05T12:15:43+00:00,True
Apple,https://save.co/reparation/apple/iphone-7-plus?shop=DT060,IPHONE 7 PLUS,Ecouteur,39.9,2026-04-05T12:15:43+00:00,True
Apple,https://save.co/reparation/apple/iphone-7-plus?shop=DT060,IPHONE 7 PLUS,Remplacement Camera Avant iPhone 7 Plus,29.9,2026-04-05T12:15:43+00:00,False
Apple,https://save.co/reparation/apple/iphone-7-plus?shop=DT060,IPHONE 7 PLUS,Carte Secondaire,69.9,2026-04-05T12:15:43+00:00,False
Apple,https://save.co/reparation/apple/iphone-7-plus?shop=DT060,IPHONE 7 PLUS,Bouton ON/OFF,59.9,2026-04-05T12:15:43+00:00,True
Apple,https://save.co/reparation/apple/iphone-7-plus?shop=DT060,IPHONE 7 PLUS,Haut parleur,39.9,2026-04-05T12:15:43+00:00,True
Apple,https://save.co/reparation/apple/iphone-7-plus?shop=DT060,IPHONE 7 PLUS,Appareil photo arrière,59.9,2026-04-05T12:15:43+00:00,True
Apple,https://save.co/reparation/apple/iphone-7-plus?shop=DT060,IPHONE 7 PLUS,Vibreur,49.9,2026-04-05T12:15:43+00:00,True
Apple,https://save.co/reparation/apple/iphone-7-plus?shop=DT060,IPHONE 7 PLUS,Micro,49.9,2026-04-05T12:15:43+00:00,True
Apple,https://save.co/reparation/apple/iphone-7-plus?shop=DT060,IPHONE 7 PLUS,Diagnostique,19.9,2026-04-05T12:15:43+00:00,False
Apple,https://save.co/reparation/apple/iphone-7-plus?shop=DT060,IPHONE 7 PLUS,Désoxydation Galaxy A8 2018,79.9,2026-04-05T12:15:43+00:00,False
Apple,https://save.co/reparation/apple/iphone-7-plus?shop=DT060,IPHONE 7 PLUS,Mise à jour logiciel Lumia 535,39.9,2026-04-05T12:15:43+00:00,False
Apple,https://save.co/reparation/apple/iphone-7?shop=DT060,IPHONE 7,Module Afficheur,59.900000000000006,2026-04-05T12:18:03+00:00,False
Apple,https://save.co/reparation/apple/iphone-7?shop=DT060,IPHONE 7,Batterie,39.9,2026-04-05T12:18:03+00:00,True
Apple,https://save.co/reparation/apple/iphone-7?shop=DT060,IPHONE 7,Ecouteur,39.9,2026-04-05T12:18:03+00:00,True
Apple,https://save.co/reparation/apple/iphone-7?shop=DT060,IPHONE 7,Remplacement Camera Avant iPhone 7,29.9,2026-04-05T12:18:03+00:00,False
Apple,https://save.co/reparation/apple/iphone-7?shop=DT060,IPHONE 7,Carte Secondaire,39.9,2026-04-05T12:18:03+00:00,False
Apple,https://save.co/reparation/apple/iphone-7?shop=DT060,IPHONE 7,Bouton ON/OFF,59.9,2026-04-05T12:18:03+00:00,True
Apple,https://save.co/reparation/apple/iphone-7?shop=DT060,IPHONE 7,Haut parleur,39.9,2026-04-05T12:18:03+00:00,True
Apple,https://save.co/reparation/apple/iphone-7?shop=DT060,IPHONE 7,Appareil photo arrière,49.9,2026-04-05T12:18:03+00:00,True
Apple,https://save.co/reparation/apple/iphone-7?shop=DT060,IPHONE 7,Vibreur,29.9,2026-04-05T12:18:03+00:00,True
Apple,https://save.co/reparation/apple/iphone-7?shop=DT060,IPHONE 7,Micro,49.9,2026-04-05T12:18:03+00:00,True
Apple,https://save.co/reparation/apple/iphone-7?shop=DT060,IPHONE 7,Diagnostique,19.9,2026-04-05T12:18:03+00:00,False
Apple,https://save.co/reparation/apple/iphone-7?shop=DT060,IPHONE 7,Désoxydation Galaxy A8 2018,79.9,2026-04-05T12:18:03+00:00,False
Apple,https://save.co/reparation/apple/iphone-7?shop=DT060,IPHONE 7,Mise à jour logiciel Lumia 535,39.9,2026-04-05T12:18:03+00:00,False
Apple,https://save.co/reparation/apple/iphone-6s-plus?shop=DT060,IPHONE 6S PLUS,Module Afficheur,59.900000000000006,2026-04-05T12:18:57+00:00,False
Apple,https://save.co/reparation/apple/iphone-6s-plus?shop=DT060,IPHONE 6S PLUS,Batterie,39.9,2026-04-05T12:18:57+00:00,True
Apple,https://save.co/reparation/apple/iphone-6s-plus?shop=DT060,IPHONE 6S PLUS,Ecouteur,39.9,2026-04-05T12:18:57+00:00,True
Apple,https://save.co/reparation/apple/iphone-6s-plus?shop=DT060,IPHONE 6S PLUS,Remplacement Camera Avant iPhone 6S Plus,29.9,2026-04-05T12:18:57+00:00,False
Apple,https://save.co/reparation/apple/iphone-6s-plus?shop=DT060,IPHONE 6S PLUS,Carte Secondaire,39.9,2026-04-05T12:18:57+00:00,False
Apple,https://save.co/reparation/apple/iphone-6s-plus?shop=DT060,IPHONE 6S PLUS,Bouton HOME,39.9,2026-04-05T12:18:57+00:00,True
Apple,https://save.co/reparation/apple/iphone-6s-plus?shop=DT060,IPHONE 6S PLUS,Bouton ON/OFF,39.9,2026-04-05T12:18:57+00:00,True
Apple,https://save.co/reparation/apple/iphone-6s-plus?shop=DT060,IPHONE 6S PLUS,Bouton volume,49.9,2026-04-05T12:18:57+00:00,True
Apple,https://save.co/reparation/apple/iphone-6s-plus?shop=DT060,IPHONE 6S PLUS,Haut parleur,39.9,2026-04-05T12:18:57+00:00,True
Apple,https://save.co/reparation/apple/iphone-6s-plus?shop=DT060,IPHONE 6S PLUS,Appareil photo arrière,59.9,2026-04-05T12:18:57+00:00,True
Apple,https://save.co/reparation/apple/iphone-6s-plus?shop=DT060,IPHONE 6S PLUS,Vibreur,29.9,2026-04-05T12:18:57+00:00,True
Apple,https://save.co/reparation/apple/iphone-6s-plus?shop=DT060,IPHONE 6S PLUS,Micro,49.9,2026-04-05T12:18:57+00:00,True
Apple,https://save.co/reparation/apple/iphone-6s-plus?shop=DT060,IPHONE 6S PLUS,Diagnostique,19.9,2026-04-05T12:18:57+00:00,False
Apple,https://save.co/reparation/apple/iphone-6s-plus?shop=DT060,IPHONE 6S PLUS,Désoxydation Galaxy A8 2018,79.9,2026-04-05T12:18:57+00:00,False
Apple,https://save.co/reparation/apple/iphone-6s-plus?shop=DT060,IPHONE 6S PLUS,Mise à jour logiciel Lumia 535,39.9,2026-04-05T12:18:57+00:00,False
Apple,https://save.co/reparation/apple/iphone-6s?shop=DT060,IPHONE 6S,Module Afficheur,89.9,2026-04-05T12:20:26+00:00,False
Apple,https://save.co/reparation/apple/iphone-6s?shop=DT060,IPHONE 6S,Batterie,39.9,2026-04-05T12:20:26+00:00,True
Apple,https://save.co/reparation/apple/iphone-6s?shop=DT060,IPHONE 6S,Ecouteur,39.9,2026-04-05T12:20:26+00:00,True
Apple,https://save.co/reparation/apple/iphone-6s?shop=DT060,IPHONE 6S,Remplacement Camera Avant iPhone 6S,29.9,2026-04-05T12:20:26+00:00,False
Apple,https://save.co/reparation/apple/iphone-6s?shop=DT060,IPHONE 6S,Carte Secondaire,39.9,2026-04-05T12:20:26+00:00,False
Apple,https://save.co/reparation/apple/iphone-6s?shop=DT060,IPHONE 6S,Bouton HOME,39.9,2026-04-05T12:20:26+00:00,True
Apple,https://save.co/reparation/apple/iphone-6s?shop=DT060,IPHONE 6S,Bouton ON/OFF,39.9,2026-04-05T12:20:26+00:00,True
Apple,https://save.co/reparation/apple/iphone-6s?shop=DT060,IPHONE 6S,Haut parleur,39.9,2026-04-05T12:20:26+00:00,True
